订单号,客户,板件条码,板件备注,项目地址,房间,厚度,材质,高光板,颜色,板件名称,成品长度,成品宽度,数量,纹理,前封边,后封边,左封边,右封边,门板
250727-1021,朗力,	7537560613133,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_地柜F_抽屉01_抽屉左板01,400,110,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7537560613140,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_地柜F_抽屉01_抽屉后板01,366,110,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7537560613089,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_地柜F_抽屉01_抽屉底板01,366,364,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560613454,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_地柜F_收口条01_L收口辅板01,850,70,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7537560614376,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_地柜F_活动层板01,427,509,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560614796,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_柜C_左立板01,1487,464,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560614826,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_柜C_顶板01,493,444,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560614895,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_柜C_踢脚线01_踢脚线前挡板01,493,60,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7537560614901,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_柜C_踢脚线01_踢脚线后挡板01,60,493,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7537560614871,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_柜C_底板01,493,464,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560614963,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_柜C_背板01,1351,493,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560615113,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_柜C_收口条02_L收口辅板01,493,70,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7537560615120,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_柜C_收口条02_L收口面板01,493,40,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7537560615403,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_柜C_收口条01_侧收口01,1487,70,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560615472,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_柜C_横隔板02,493,426,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560615946,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_柜C_横隔板01,493,444,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560616042,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_柜C_活动层板01,492,444,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560613768,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_地柜E_左立板01,532,529,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560613799,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_地柜E_右立板01,532,529,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560613812,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_地柜E_背板01,532,968,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560613836,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_地柜E_拉条01,968,60,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7537560617186,,电台路599弄76号302,电视柜拼色隐形门,18,多层板,非高光板,S705,电视柜拼色隐形门_柜A_竖套板一长开卡槽和43宽挡板组合01,2337,611,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560617247,,电台路599弄76号302,电视柜拼色隐形门,18,多层板,非高光板,S705,电视柜拼色隐形门_柜A_中立板01,2332,150,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560617322,,电台路599弄76号302,电视柜拼色隐形门,18,多层板,非高光板,S705,电视柜拼色隐形门_柜A_左立板01,2332,150,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560617506,,电台路599弄76号302,电视柜拼色隐形门,18,多层板,非高光板,S705,电视柜拼色隐形门_柜A_竖套板一长开卡槽和43宽挡板组合02,2337,611,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560617568,,电台路599弄76号302,电视柜拼色隐形门,18,多层板,非高光板,S705,电视柜拼色隐形门_柜A_中立板02,2332,502,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560617643,,电台路599弄76号302,电视柜拼色隐形门,18,多层板,非高光板,S705,电视柜拼色隐形门_柜A_右立板01,2332,150,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560617896,,电台路599弄76号302,电视柜拼色隐形门,18,多层板,非高光板,S705,电视柜拼色隐形门_柜A_和竖套板组合01,2332,43,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560617926,,电台路599弄76号302,电视柜拼色隐形门,18,多层板,非高光板,S705,电视柜拼色隐形门_柜A_和竖套板组合02,2332,43,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404290664,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_左立板01,1810,465,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404290725,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_中立板01,2345,635,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404290770,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_竖隔板02,829,615,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404290831,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_右立板01,829,615,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404290954,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_踢脚线02_踢脚线前挡板01,539,60,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7538404290961,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_踢脚线02_踢脚线后挡板01,60,539,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7538404290930,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_底板02,539,615,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404291029,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_拉条02,539,80,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7538404291180,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_拉条03,539,80,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7538404291500,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_竖隔板04,860,635,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404291562,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_顶板01,758,615,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404291616,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_横隔板07,758,615,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404291708,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_竖隔板01,1810,615,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404291760,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_左立板02,495,465,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404291883,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_横隔板05,134,465,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404292002,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_踢脚线01_踢脚线前挡板01,134,60,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7538404292019,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_踢脚线01_踢脚线后挡板01,60,134,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7538404291982,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_底板01,134,465,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404292071,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_背板01,1714,134,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404292408,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_竖隔板09,495,615,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404292552,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_背板05,459,606,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404292583,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_竖隔板03,860,635,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404292651,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_竖隔板06,80,610,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404292705,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_竖隔板07,80,610,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404292996,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_横隔板04,588,635,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404293085,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_横隔板02,588,635,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404293160,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_背板02,824,588,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404293184,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_背板04,80,588,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404293320,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_活动层板05,587,615,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404293467,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_活动层板03,587,615,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404294211,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_竖隔板05,366,300,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404294280,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_竖隔板10,489,615,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404294457,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_右立板03,489,615,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404294501,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_右立板02,366,300,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404294570,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_顶板02,539,615,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404294624,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_横隔板08,539,615,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404294754,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_横隔板06,539,300,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404294853,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_横隔板03,539,300,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404294938,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_背板06,453,539,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404294952,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_背板03,330,539,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404295225,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_收口条03_平收口板01,794,40,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7538404295218,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_收口条04_平收口板01,575,40,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7538404295645,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_收口条01_L收口辅板01,2345,70,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7538404296376,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_抽屉03_裤屉面板01,622,76,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7538404296390,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_抽屉03_裤屉右板01,500,70,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7538404296406,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_抽屉03_裤屉左板01,500,70,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7538404296413,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_抽屉03_裤屉后板01,526,70,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7538404296789,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_活动层板04,133,445,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404296819,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_活动层板02,133,445,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404296864,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_活动层板01,133,445,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404297021,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_横隔板01,539,195,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404297151,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_抽屉02_抽盒前板01,477,200,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7538404297168,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_抽屉02_抽屉右板01,400,200,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7538404297175,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_抽屉02_抽屉左板01,400,200,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7538404297182,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_抽屉02_抽屉后板01,477,200,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7538404297120,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_抽屉02_抽屉底板01,477,364,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404297229,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_抽屉01_抽盒前板01,477,180,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7538404297236,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_抽屉01_抽屉右板01,400,180,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7538404297243,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_抽屉01_抽屉左板01,400,180,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7538404297250,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_抽屉01_抽屉后板01,477,180,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7538404297199,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_抽屉01_抽屉底板01,477,364,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404297779,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_拉条01,539,200,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7538404298417,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_切角板01,477,152,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404298455,,电台路599弄76号302,阳台柜,18,多层板,非高光板,S705,阳台柜_柜A_竖隔板08,477,150,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873047386,,电台路599弄76号302,厨房,18,PVC,高光板,水槽柜专用板,厨房_地柜A_底板01,1476,560,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873047508,,电台路599弄76号302,厨房,18,PVC,高光板,水槽柜专用板,厨房_地柜A_拉条01,1292,80,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7535873057026,,电台路599弄76号302,厨房,9,多层板,非高光板,S705,厨房_吊柜B_背板02,643,281,1,竖纹,0,0,0,0,非门板
250727-1021,朗力,	7535873060323,,电台路599弄76号302,厨房,9,多层板,非高光板,S705,厨房_吊柜A_背板01,643,824,1,竖纹,0,0,0,0,非门板
250727-1021,朗力,	7536633038781,,电台路599弄76号302,餐边柜,18,欧松板,非高光板,DNCD-D32,餐边柜_单板A_竖隔板01,1588,215,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633039399,,电台路599弄76号302,餐边柜,18,欧松板,非高光板,DNCD-D32,餐边柜_吊柜A_左立板01,870,260,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633039429,,电台路599弄76号302,餐边柜,18,欧松板,非高光板,DNCD-D32,餐边柜_吊柜A_右立板01,870,260,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633039450,,电台路599弄76号302,餐边柜,18,欧松板,非高光板,DNCD-D32,餐边柜_吊柜A_中立板01,870,260,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633039504,,电台路599弄76号302,餐边柜,18,欧松板,非高光板,DNCD-D32,餐边柜_吊柜A_中立板02,870,260,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633039566,,电台路599弄76号302,餐边柜,18,欧松板,非高光板,DNCD-D32,餐边柜_吊柜A_灯带120居前01,758,260,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633039580,,电台路599弄76号302,餐边柜,18,欧松板,非高光板,DNCD-D32,餐边柜_吊柜A_灯带120居前02,758,260,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633039634,,电台路599弄76号302,餐边柜,18,欧松板,非高光板,DNCD-D32,餐边柜_吊柜A_灯带120居前07,758,260,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633039658,,电台路599弄76号302,餐边柜,18,欧松板,非高光板,DNCD-D32,餐边柜_吊柜A_灯带120居前08,758,260,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633039696,,电台路599弄76号302,餐边柜,18,欧松板,非高光板,DNCD-D32,餐边柜_吊柜A_背板01,834,758,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633039719,,电台路599弄76号302,餐边柜,18,欧松板,非高光板,DNCD-D32,餐边柜_吊柜A_背板02,834,758,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633039740,,电台路599弄76号302,餐边柜,18,欧松板,非高光板,DNCD-D32,餐边柜_吊柜A_灯带120居前03,758,242,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633039832,,电台路599弄76号302,餐边柜,18,欧松板,非高光板,DNCD-D32,餐边柜_吊柜A_灯带120居前04,758,242,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633039924,,电台路599弄76号302,餐边柜,18,欧松板,非高光板,DNCD-D32,餐边柜_吊柜A_灯带120居前05,758,242,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633040012,,电台路599弄76号302,餐边柜,18,欧松板,非高光板,DNCD-D32,餐边柜_吊柜A_灯带120居前06,758,242,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633040494,,电台路599弄76号302,餐边柜,18,欧松板,非高光板,DNCD-D32,餐边柜_吊柜A_收口条01_侧收口01,1588,70,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633062922,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_地柜A_顶板01,1750,500,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633062953,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_地柜A_左立板01,142,480,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633063011,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_地柜A_右立板01,142,480,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633063059,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_地柜A_底板01,1694,480,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633063103,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_地柜A_中立板01,124,480,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633063189,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_地柜A_背板01,124,823,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633063202,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_地柜A_背板02,124,853,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633063417,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_地柜A_收口条01_侧收口01,142,500,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633063646,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_地柜A_抽屉01_抽面一长C型通体拉手01,140,848.5,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633063653,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_地柜A_抽屉01_抽盒前板01,761,100,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633063660,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_地柜A_抽屉01_抽屉右板01,450,100,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633063677,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_地柜A_抽屉01_抽屉左板01,450,100,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633063684,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_地柜A_抽屉01_抽屉后板01,761,100,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633063622,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_地柜A_抽屉01_抽屉底板01,761,414,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633063714,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_地柜A_抽屉02_抽屉面板01,140,877,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633063721,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_地柜A_抽屉02_抽盒前板01,791,100,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633063738,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_地柜A_抽屉02_抽屉右板01,450,100,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633063745,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_地柜A_抽屉02_抽屉左板01,450,100,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633063752,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_地柜A_抽屉02_抽屉后板01,791,100,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633063691,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_地柜A_抽屉02_抽屉底板01,791,414,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633064506,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_吊柜A_右立板01,960,282,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633064537,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_吊柜A_左立板01,960,282,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633064568,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_吊柜A_灯带居中01,844,282,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633064612,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_吊柜A_顶板01,844,282,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633064650,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_吊柜A_背板01,924,844,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633064704,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_吊柜A_收口条03_L收口辅板01,880,70,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7536633064711,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_吊柜A_收口条03_L收口面板01,880,40,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633064827,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_吊柜A_收口条02_侧收口01,1010,70,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633064902,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_吊柜A_活动层板01,843,262,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633064995,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_吊柜A_横隔板01,844,264,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633065152,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_吊柜A_柜门01_双开左01_左开,998,437,1,竖纹,1,1,1,1,门板
250727-1021,朗力,	7536633065183,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_吊柜A_柜门01_双开右01_右开,998,437,1,竖纹,1,1,1,1,门板
250727-1021,朗力,	7536633065404,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,DNCD-D32,主卧床尾柜_吊柜A_收口条01_侧收口01,232,70,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633075298,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,DNCD-D32,次卧衣柜书桌_次卧书桌_顶板01,1629,550,1,竖纹,1,1,1,1,非门板
